,predict,target
2019-07-29 16:41:00,81.11975860595703,81.0
2019-07-29 16:42:00,82.07874298095703,80.0
2019-07-29 16:43:00,80.74331665039062,78.0
2019-07-29 16:44:00,79.70064544677734,80.0
2019-07-29 16:45:00,82.7413330078125,83.0
2019-07-29 16:46:00,82.7413330078125,80.0
2019-07-29 16:47:00,80.50418853759766,88.0
2019-07-29 16:48:00,80.28996276855469,83.0
2019-07-29 16:49:00,81.8263168334961,81.0
2019-07-29 16:50:00,80.9209976196289,81.0
2019-07-29 16:51:00,77.89399719238281,77.0
2019-07-29 16:52:00,78.1091079711914,82.0
2019-07-29 16:53:00,80.09136199951172,82.0
2019-07-29 16:54:00,80.5960464477539,80.0
2019-07-29 16:55:00,81.91266632080078,88.0
2019-07-29 16:56:00,81.4698715209961,82.0
2019-07-29 16:57:00,81.2795181274414,79.0
2019-07-29 16:58:00,83.43767547607422,80.0
2019-07-29 16:59:00,72.5951156616211,78.0
2019-07-29 17:00:00,72.5951156616211,82.0
2019-07-29 17:01:00,81.5501937866211,82.0
2019-07-29 17:02:00,80.63136291503906,80.0
2019-07-29 17:03:00,82.9399642944336,83.0
2019-07-29 17:04:00,80.55457305908203,81.0
2019-07-29 17:05:00,84.0025863647461,84.0
2019-07-29 17:06:00,83.08839416503906,83.0
2019-07-29 17:07:00,82.83219909667969,86.0
2019-07-29 17:08:00,83.59492492675781,82.0
2019-07-29 17:09:00,80.40117645263672,81.0
2019-07-29 17:10:00,80.37372589111328,81.0
2019-07-29 17:11:00,80.70977020263672,78.0
2019-07-29 17:12:00,80.71622467041016,82.0
2019-07-29 17:13:00,82.81220245361328,82.0
2019-07-29 17:14:00,82.76841735839844,86.0
2019-07-29 17:15:00,84.04839324951172,84.0
2019-07-29 17:16:00,82.31952667236328,83.0
2019-07-29 17:17:00,79.13491821289062,78.0
2019-07-29 17:18:00,80.95327758789062,82.0
2019-07-29 17:19:00,80.95321655273438,82.0
2019-07-29 17:20:00,77.67803192138672,78.0
2019-07-29 17:21:00,81.83365631103516,73.0
2019-07-29 17:22:00,79.96480560302734,83.0
2019-07-29 17:23:00,80.66808319091797,82.0
2019-07-29 17:24:00,80.61125946044922,83.0
2019-07-29 17:25:00,81.72103118896484,79.0
2019-07-29 17:26:00,81.9255142211914,81.0
2019-07-29 17:27:00,81.85773468017578,85.0
2019-07-29 17:28:00,82.6535415649414,84.0
2019-07-29 17:29:00,81.97027587890625,81.0
2019-07-29 17:30:00,81.02361297607422,77.0
2019-07-29 17:31:00,80.55974578857422,75.0
2019-07-29 17:32:00,79.34722137451172,76.0
2019-07-29 17:33:00,81.29390716552734,81.0
2019-07-29 17:34:00,82.78069305419922,82.0
2019-07-29 17:35:00,82.25765991210938,82.0
2019-07-29 17:36:00,83.08784484863281,86.0
2019-07-29 17:37:00,82.5203628540039,84.0
2019-07-29 17:38:00,81.5141830444336,78.0
2019-07-29 17:39:00,81.5141830444336,79.0
2019-07-29 17:40:00,81.5141830444336,76.0
2019-07-29 17:41:00,79.86223602294922,76.0
2019-07-29 17:42:00,81.6795425415039,80.0
2019-07-29 17:43:00,81.6795425415039,85.0
2019-07-29 17:44:00,80.32682800292969,82.0
2019-07-29 17:45:00,74.66218566894531,75.0
2019-07-29 17:46:00,74.66218566894531,84.0
2019-07-29 17:47:00,81.42839050292969,83.0
2019-07-29 17:48:00,80.72649383544922,76.0
2019-07-29 17:49:00,81.33409881591797,76.0
2019-07-29 17:50:00,80.43218231201172,76.0
2019-07-29 17:51:00,80.43218231201172,82.0
2019-07-29 17:52:00,83.38085174560547,79.0
2019-07-29 17:53:00,82.71294403076172,80.0
2019-07-29 17:54:00,81.1498794555664,83.0
2019-07-29 17:55:00,81.5998306274414,82.0
2019-07-29 17:56:00,77.06314849853516,78.0
2019-07-29 17:57:00,78.73068237304688,77.0
2019-07-29 17:58:00,78.73068237304688,75.0
2019-07-29 17:59:00,68.90239715576172,65.0
2019-07-29 18:00:00,76.61287689208984,87.0
2019-07-29 18:01:00,52.770416259765625,74.0
2019-07-29 18:02:00,72.72852325439453,82.0
2019-07-29 18:03:00,69.18389892578125,71.0
2019-07-29 18:04:00,81.74625396728516,80.0
2019-07-29 18:05:00,81.74625396728516,52.0
2019-07-29 18:06:00,81.74625396728516,40.0
2019-07-29 18:07:00,26.74835777282715,34.0
2019-07-29 18:08:00,18.410839080810547,25.0
2019-07-29 18:09:00,24.795413970947266,22.0
2019-07-29 18:10:00,27.523643493652344,31.0
2019-07-29 18:11:00,34.42443084716797,33.0
2019-07-29 18:12:00,19.129343032836914,15.0
2019-07-29 18:13:00,22.997129440307617,22.0
2019-07-29 18:14:00,73.64386749267578,66.0
2019-07-29 18:15:00,79.73944854736328,84.0
2019-07-29 18:16:00,82.01911926269531,88.0
2019-07-29 18:17:00,82.86788177490234,89.0
2019-07-29 18:18:00,77.33769989013672,79.0
2019-07-29 18:19:00,77.04266357421875,70.0
2019-07-29 18:20:00,78.46522521972656,73.0
2019-07-29 18:21:00,80.20911407470703,80.0
2019-07-29 18:22:00,80.20911407470703,75.0
2019-07-29 18:23:00,80.20911407470703,70.0
2019-07-29 18:24:00,78.86605072021484,68.0
2019-07-29 18:25:00,78.92255401611328,74.0
2019-07-29 18:26:00,77.37870025634766,70.0
2019-07-29 18:27:00,77.60438537597656,78.0
2019-07-29 18:28:00,80.983154296875,81.0
2019-07-29 18:29:00,80.43827819824219,82.0
2019-07-29 18:30:00,80.61292266845703,84.0
2019-07-29 18:31:00,83.46366882324219,80.0
2019-07-29 18:32:00,82.6273422241211,83.0
2019-07-29 18:33:00,81.63117218017578,84.0
2019-07-29 18:34:00,81.63117218017578,91.0
2019-07-29 18:35:00,81.22496795654297,83.0
2019-07-29 18:36:00,77.2624282836914,85.0
2019-07-29 18:37:00,77.2624282836914,85.0
2019-07-29 18:38:00,84.90869903564453,85.0
2019-07-29 18:39:00,85.1421127319336,87.0
2019-07-29 18:40:00,84.4665756225586,86.0
2019-07-29 18:41:00,83.30072784423828,75.0
2019-07-29 18:42:00,83.21534729003906,74.0
2019-07-29 18:43:00,83.52241516113281,83.0
2019-07-29 18:44:00,82.79552459716797,81.0
2019-07-29 18:45:00,83.27803802490234,85.0
2019-07-29 18:46:00,83.18165588378906,83.0
2019-07-29 18:47:00,74.89847564697266,76.0
2019-07-29 18:48:00,82.47931671142578,79.0
2019-07-29 18:49:00,84.01567840576172,81.0
2019-07-29 18:50:00,86.71092987060547,80.0
2019-07-29 18:51:00,84.99205780029297,84.0
2019-07-29 18:52:00,83.87313079833984,86.0
2019-07-29 18:53:00,83.12859344482422,87.0
2019-07-29 18:54:00,85.9344711303711,88.0
2019-07-29 18:55:00,84.90035247802734,85.0
2019-07-29 18:56:00,84.59346771240234,85.0
2019-07-29 18:57:00,84.59346771240234,82.0
2019-07-29 18:58:00,81.23628234863281,88.0
2019-07-29 18:59:00,85.90018463134766,86.0
2019-07-29 19:00:00,84.9227066040039,83.0
2019-07-29 19:01:00,83.24049377441406,77.0
2019-07-29 19:02:00,85.764892578125,83.0
2019-07-29 19:03:00,84.45657348632812,83.0
2019-07-29 19:04:00,84.49617004394531,84.0
2019-07-29 19:05:00,83.69710540771484,83.0
2019-07-29 19:06:00,86.2782211303711,85.0
2019-07-29 19:07:00,84.7306137084961,85.0
2019-07-29 19:08:00,84.67366790771484,80.0
2019-07-29 19:09:00,83.56178283691406,83.0
2019-07-29 19:10:00,84.1104507446289,85.0
2019-07-29 19:11:00,82.16719818115234,81.0
2019-07-29 19:12:00,85.6603775024414,82.0
2019-07-29 19:13:00,86.14630889892578,89.0
2019-07-29 19:14:00,86.91412353515625,85.0
2019-07-29 19:15:00,86.91412353515625,81.0
2019-07-29 19:16:00,83.00113677978516,83.0
2019-07-29 19:17:00,85.01937103271484,82.0
2019-07-29 19:18:00,84.62384796142578,86.0
2019-07-29 19:19:00,84.33187103271484,86.0
2019-07-29 19:20:00,84.62152862548828,83.0
2019-07-29 19:21:00,84.9984359741211,86.0
2019-07-29 19:22:00,84.24686431884766,84.0
2019-07-29 19:23:00,86.94452667236328,86.0
2019-07-29 19:24:00,85.49896240234375,83.0
2019-07-29 19:25:00,83.90562438964844,89.0
2019-07-29 19:26:00,86.13903045654297,85.0
2019-07-29 19:27:00,86.62459564208984,83.0
2019-07-29 19:28:00,87.12940979003906,87.0
2019-07-29 19:29:00,82.65015411376953,83.0
2019-07-29 19:30:00,83.25254821777344,84.0
2019-07-29 19:31:00,84.74388122558594,87.0
2019-07-29 19:32:00,83.92030334472656,86.0
2019-07-29 19:33:00,83.92030334472656,87.0
2019-07-29 19:34:00,85.67003631591797,89.0
2019-07-29 19:35:00,85.67003631591797,86.0
2019-07-29 19:36:00,84.41078186035156,84.0
2019-07-29 19:37:00,85.84275817871094,87.0
2019-07-29 19:38:00,84.64994812011719,86.0
2019-07-29 19:39:00,86.4297103881836,86.0
2019-07-29 19:40:00,86.18701934814453,83.0
2019-07-29 19:41:00,85.08750915527344,89.0
2019-07-29 19:42:00,84.2267074584961,84.0
2019-07-29 19:43:00,85.39733123779297,83.0
2019-07-29 19:44:00,85.29131317138672,86.0
2019-07-29 19:45:00,83.6539077758789,87.0
2019-07-29 19:46:00,84.4225082397461,82.0
2019-07-29 19:47:00,84.4225082397461,84.0
2019-07-29 19:48:00,85.55086517333984,86.0
2019-07-29 19:49:00,84.906005859375,85.0
2019-07-29 19:50:00,85.38916778564453,81.0
2019-07-29 19:51:00,84.4995346069336,84.0
2019-07-29 19:52:00,85.7970962524414,83.0
2019-07-29 19:53:00,85.33539581298828,87.0
2019-07-29 19:54:00,84.6203384399414,85.0
2019-07-29 19:55:00,84.57337951660156,85.0
2019-07-29 19:56:00,86.70345306396484,89.0
2019-07-29 19:57:00,85.9384765625,89.0
2019-07-29 19:58:00,85.52855682373047,92.0
2019-07-29 20:01:00,84.88323211669922,86.0
2019-07-29 20:02:00,85.48322296142578,89.0
2019-07-29 20:03:00,85.95854949951172,89.0
2019-07-29 20:04:00,83.98672485351562,83.0
2019-07-29 20:06:00,86.45714569091797,86.0
2019-07-29 20:07:00,85.49243927001953,85.0
2019-07-29 20:08:00,86.98833465576172,89.0
2019-07-29 20:09:00,86.4879150390625,88.0
2019-07-29 20:10:00,86.76873016357422,85.0
2019-07-29 20:11:00,86.90626525878906,86.0
2019-07-29 20:12:00,85.1241226196289,84.0
2019-07-29 20:13:00,88.0216293334961,89.0
2019-07-29 20:14:00,84.91918182373047,85.0
2019-07-29 20:15:00,86.50482940673828,84.0
2019-07-29 20:16:00,87.67766571044922,87.0
2019-07-29 20:17:00,86.80254364013672,85.0
2019-07-29 20:18:00,83.62915802001953,84.0
2019-07-29 20:19:00,84.63382720947266,81.0
2019-07-29 20:20:00,87.78203582763672,88.0
2019-07-29 20:21:00,86.92469787597656,84.0
2019-07-29 20:22:00,86.40496063232422,83.0
2019-07-29 20:23:00,85.8899154663086,84.0
2019-07-29 20:24:00,87.72799682617188,89.0
2019-07-29 20:25:00,84.63373565673828,85.0
2019-07-29 20:26:00,83.7497787475586,83.0
2019-07-29 20:27:00,84.8369369506836,85.0
2019-07-29 20:28:00,85.51302337646484,86.0
2019-07-29 20:29:00,85.09197998046875,86.0
2019-07-29 20:30:00,85.26760864257812,84.0
2019-07-29 20:31:00,84.29850769042969,86.0
2019-07-29 20:32:00,85.31739044189453,88.0
2019-07-29 20:33:00,86.30355072021484,89.0
2019-07-29 20:34:00,86.36063385009766,79.0
2019-07-29 20:35:00,86.36063385009766,86.0
2019-07-29 20:36:00,86.7602310180664,86.0
2019-07-29 20:37:00,85.83013916015625,88.0
2019-07-29 20:38:00,85.83013916015625,84.0
2019-07-29 20:39:00,86.34082794189453,87.0
2019-07-29 20:40:00,85.28678894042969,85.0
2019-07-29 20:41:00,85.30995178222656,91.0
2019-07-29 20:42:00,86.439208984375,88.0
2019-07-29 20:43:00,86.95973205566406,88.0
2019-07-29 20:44:00,86.0698013305664,82.0
2019-07-29 20:45:00,86.97895812988281,85.0
2019-07-29 20:46:00,86.54483795166016,85.0
2019-07-29 20:47:00,85.71939849853516,85.0
2019-07-29 20:48:00,85.71939849853516,87.0
2019-07-29 20:49:00,85.71939849853516,83.0
2019-07-29 20:50:00,86.43714141845703,87.0
2019-07-29 20:51:00,86.63140106201172,86.0
2019-07-29 20:52:00,84.2195053100586,88.0
2019-07-29 20:53:00,85.74751281738281,87.0
2019-07-29 20:54:00,86.25721740722656,88.0
2019-07-29 20:55:00,87.56824493408203,85.0
2019-07-29 20:56:00,83.7509765625,82.0
2019-07-29 20:57:00,87.94966888427734,88.0
2019-07-29 20:58:00,85.49304962158203,87.0
2019-07-29 21:00:00,86.21504974365234,87.0
2019-07-29 21:01:00,85.31163787841797,87.0
2019-07-29 21:02:00,85.0439224243164,83.0
2019-07-29 21:03:00,88.2957534790039,90.0
2019-07-29 21:04:00,83.89830780029297,81.0
2019-07-29 21:05:00,84.43064880371094,78.0
2019-07-29 21:06:00,86.30276489257812,84.0
2019-07-29 21:08:00,87.15006256103516,88.0
2019-07-29 21:09:00,86.60919952392578,86.0
2019-07-29 21:10:00,86.94892120361328,89.0
2019-07-29 21:11:00,86.94892120361328,90.0
2019-07-29 21:12:00,85.1802978515625,83.0
2019-07-29 21:13:00,87.83979034423828,88.0
2019-07-29 21:14:00,84.75732421875,86.0
2019-07-29 21:15:00,87.9887466430664,87.0
2019-07-29 21:16:00,84.18083953857422,88.0
2019-07-29 21:17:00,84.47101593017578,86.0
2019-07-29 21:18:00,86.81444549560547,89.0
2019-07-29 21:19:00,85.96952056884766,84.0
2019-07-29 21:20:00,85.96952056884766,88.0
2019-07-29 21:21:00,87.00218200683594,85.0
2019-07-29 21:22:00,87.00218200683594,87.0
2019-07-29 21:23:00,85.78247833251953,84.0
2019-07-29 21:24:00,88.27059173583984,89.0
2019-07-29 21:25:00,86.2411880493164,93.0
2019-07-29 21:26:00,87.49667358398438,89.0
2019-07-29 21:27:00,87.30133819580078,92.0
2019-07-29 21:28:00,87.48548126220703,88.0
2019-07-29 21:29:00,86.8140640258789,88.0
2019-07-29 21:30:00,87.21693420410156,91.0
2019-07-29 21:31:00,86.99991607666016,89.0
2019-07-29 21:32:00,85.38309478759766,90.0
2019-07-29 21:33:00,86.98828125,88.0
2019-07-29 21:34:00,86.98628997802734,86.0
2019-07-29 21:35:00,84.61380004882812,85.0
2019-07-29 21:36:00,86.98876190185547,88.0
2019-07-29 21:37:00,86.9233627319336,85.0
2019-07-29 21:38:00,86.75606536865234,87.0
2019-07-29 21:39:00,88.17024230957031,81.0
2019-07-29 21:40:00,84.60242462158203,80.0
2019-07-29 21:41:00,84.88713073730469,88.0
2019-07-29 21:42:00,86.11664581298828,87.0
2019-07-29 21:43:00,86.1157455444336,90.0
2019-07-29 21:44:00,85.96527099609375,85.0
2019-07-29 21:45:00,87.25960540771484,90.0
2019-07-29 21:46:00,87.58148956298828,88.0
2019-07-29 21:47:00,88.1647720336914,90.0
2019-07-29 21:48:00,87.69965362548828,91.0
2019-07-29 21:49:00,87.63251495361328,87.0
2019-07-29 21:50:00,87.63251495361328,85.0
2019-07-29 21:51:00,86.96924591064453,87.0
2019-07-29 21:52:00,84.8873519897461,84.0
2019-07-29 21:53:00,86.81375122070312,84.0
2019-07-29 21:54:00,86.89905548095703,89.0
2019-07-29 21:55:00,86.89859771728516,84.0
2019-07-29 21:56:00,86.77327728271484,91.0
2019-07-29 21:57:00,87.12126922607422,90.0
2019-07-29 21:58:00,87.06369018554688,87.0
2019-07-29 21:59:00,87.66625213623047,80.0
2019-07-29 22:00:00,86.98429870605469,90.0
2019-07-29 22:01:00,88.45853424072266,90.0
2019-07-29 22:02:00,88.45853424072266,91.0
2019-07-29 22:03:00,87.8080062866211,89.0
2019-07-29 22:04:00,87.8080062866211,85.0
2019-07-29 22:05:00,86.26280975341797,84.0
2019-07-29 22:06:00,86.26280975341797,89.0
2019-07-29 22:07:00,85.84227752685547,87.0
2019-07-29 22:08:00,86.14038848876953,81.0
2019-07-29 22:09:00,86.43296813964844,88.0
2019-07-29 22:10:00,87.66266632080078,91.0
2019-07-29 22:11:00,87.2813491821289,89.0
2019-07-29 22:12:00,87.91504669189453,88.0
2019-07-29 22:13:00,86.48271942138672,88.0
2019-07-29 22:14:00,87.86481475830078,89.0
2019-07-29 22:15:00,87.86481475830078,90.0
2019-07-29 22:16:00,85.63146209716797,88.0
2019-07-29 22:17:00,87.50658416748047,89.0
2019-07-29 22:18:00,86.73088836669922,83.0
2019-07-29 22:19:00,86.98162841796875,85.0
2019-07-29 22:20:00,86.98162841796875,92.0
2019-07-29 22:21:00,86.47840118408203,87.0
2019-07-29 22:22:00,86.47840118408203,87.0
2019-07-29 22:23:00,88.30252075195312,88.0
2019-07-29 22:24:00,88.22087860107422,90.0
2019-07-29 22:25:00,87.3209457397461,88.0
2019-07-29 22:26:00,87.73782348632812,91.0
2019-07-29 22:27:00,87.8914566040039,87.0
2019-07-29 22:28:00,88.46314239501953,91.0
2019-07-29 22:29:00,87.95337677001953,89.0
2019-07-29 22:30:00,87.5112533569336,88.0
2019-07-29 22:31:00,88.1577377319336,87.0
2019-07-29 22:32:00,88.1577377319336,90.0
2019-07-29 22:33:00,86.98535919189453,91.0
2019-07-29 22:34:00,85.69599914550781,90.0
2019-07-29 22:35:00,85.69599914550781,89.0
2019-07-29 22:36:00,86.91300964355469,87.0
2019-07-29 22:37:00,83.54930877685547,90.0
2019-07-29 22:38:00,86.63018035888672,88.0
2019-07-29 22:39:00,86.63018035888672,84.0
2019-07-29 22:40:00,88.38272857666016,89.0
2019-07-29 22:41:00,86.6005630493164,89.0
2019-07-29 22:42:00,86.6005630493164,86.0
2019-07-29 22:43:00,87.1070556640625,87.0
2019-07-29 22:44:00,86.81893920898438,92.0
2019-07-29 22:45:00,86.81893920898438,85.0
2019-07-29 22:46:00,86.09537506103516,90.0
2019-07-29 22:47:00,86.99166107177734,87.0
2019-07-29 22:48:00,86.7467041015625,86.0
2019-07-29 22:49:00,86.96900177001953,90.0
2019-07-29 22:50:00,86.73120880126953,90.0
2019-07-29 22:51:00,86.92154693603516,88.0
2019-07-29 22:52:00,86.972900390625,86.0
2019-07-29 22:53:00,85.3418197631836,85.0
2019-07-29 22:54:00,85.97161102294922,88.0
2019-07-29 22:55:00,86.95665740966797,86.0
2019-07-29 22:56:00,86.98757934570312,88.0
2019-07-29 22:57:00,86.98001098632812,87.0
2019-07-29 22:58:00,86.4880599975586,93.0
2019-07-29 22:59:00,86.57988739013672,88.0
2019-07-29 23:00:00,86.94120025634766,92.0
2019-07-29 23:01:00,86.99703216552734,93.0
2019-07-29 23:02:00,86.93769073486328,91.0
2019-07-29 23:03:00,86.98194122314453,90.0
2019-07-29 23:04:00,86.4820327758789,91.0
2019-07-29 23:05:00,86.96024322509766,95.0
2019-07-29 23:06:00,86.90984344482422,87.0
2019-07-29 23:07:00,85.4686508178711,87.0
2019-07-29 23:08:00,85.95950317382812,86.0
2019-07-29 23:09:00,86.31336212158203,88.0
2019-07-29 23:10:00,86.95211029052734,90.0
2019-07-29 23:11:00,86.88117980957031,88.0
2019-07-29 23:12:00,86.9800033569336,85.0
2019-07-29 23:13:00,86.53662872314453,93.0
2019-07-29 23:14:00,86.75698852539062,90.0
2019-07-29 23:15:00,86.57362365722656,86.0
2019-07-29 23:16:00,86.98352813720703,90.0
2019-07-29 23:17:00,86.73619842529297,90.0
2019-07-29 23:18:00,86.21095275878906,88.0
2019-07-29 23:19:00,86.21095275878906,87.0
2019-07-29 23:20:00,87.29553985595703,87.0
2019-07-29 23:21:00,85.59695434570312,86.0
2019-07-29 23:22:00,87.12342071533203,85.0
2019-07-29 23:23:00,84.19461822509766,82.0
2019-07-29 23:24:00,84.19461822509766,87.0
2019-07-29 23:25:00,84.19461822509766,83.0
2019-07-29 23:26:00,84.19461822509766,89.0
2019-07-29 23:27:00,84.19461822509766,80.0
2019-07-29 23:28:00,84.19461822509766,104.0
2019-07-29 23:29:00,84.19461822509766,79.0
2019-07-29 23:30:00,86.96367645263672,80.0
2019-07-29 23:31:00,86.94889068603516,81.0
2019-07-29 23:32:00,86.92658233642578,85.0
2019-07-29 23:33:00,85.7750244140625,84.0
2019-07-29 23:34:00,86.9676742553711,89.0
2019-07-29 23:35:00,86.95377349853516,87.0
2019-07-29 23:36:00,86.96358489990234,92.0
2019-07-29 23:37:00,86.55567169189453,89.0
2019-07-29 23:38:00,86.96253204345703,90.0
2019-07-29 23:39:00,86.63257598876953,88.0
2019-07-29 23:40:00,86.63257598876953,82.0
2019-07-29 23:41:00,86.77569580078125,83.0
2019-07-29 23:42:00,86.95880889892578,83.0
2019-07-29 23:43:00,86.95441436767578,79.0
2019-07-29 23:44:00,86.94905090332031,88.0
2019-07-29 23:45:00,86.78113555908203,89.0
2019-07-29 23:46:00,86.95941925048828,90.0
2019-07-29 23:47:00,86.50920867919922,83.0
2019-07-29 23:48:00,86.55838775634766,84.0
2019-07-29 23:49:00,86.95246124267578,0.0
2019-07-29 23:50:00,86.95952606201172,75.0
2019-07-29 23:51:00,86.58815002441406,87.0
2019-07-29 23:52:00,86.94599151611328,92.0
2019-07-29 23:53:00,81.50162506103516,90.0
2019-07-29 23:54:00,86.95716094970703,89.0
2019-07-29 23:55:00,86.88705444335938,87.0
2019-07-29 23:56:00,86.88705444335938,88.0
2019-07-29 23:57:00,86.88705444335938,82.0
2019-07-29 23:58:00,86.88705444335938,84.0
2019-07-29 23:59:00,86.88705444335938,90.0
